"","Comp 1","Comp 2","Comp 3","Comp 4","Comp 5","Comp 6","Comp 7"
"268.0831",-2.3948e-05,-0.0031786,0.0014753,0.010202,-0.0036734,-0.010484,0.011134
"268.63859",-0.031573,0.034787,0.012281,0.0076553,0.0043133,-0.014607,-0.002135
"269.04608",0.014692,-0.02384,0.00061888,-0.0012902,-0.022657,-0.00014706,0.00434
"269.13148",-0.00032777,0.0036002,-0.0056494,0.0030051,0.0047265,0.005523,-0.0027952
"269.09281",0.013298,-0.03329,0.0059918,0.017237,0.011827,0.0032762,-0.0068144
"269.21253",0.0045868,0.0055666,-0.0028302,0.0050047,-0.0084795,0.00022075,0.0065424
"269.21222",-0.0027544,0.012741,-0.0084385,0.0079319,0.00089238,0.0062872,-0.001998
"269.0825",0.013178,-0.013104,0.0044948,0.027524,-0.023136,-0.037183,-0.031145
"269.21218",-0.0034762,0.0040801,0.0012294,-0.0049795,-0.0092975,0.0039219,6.1463e-05
"270.04762",0.017347,-0.014052,0.012161,-0.0030349,-0.012787,0.0056704,0.012466
"270.0479",0.021718,-0.00087547,0.0097626,-0.015001,-0.032962,0.0075962,0.04457
"270.09889",0.019112,-0.017003,0.0098055,-0.0017221,0.0012673,-0.0013563,0.0081488
"270.21588",0.0051458,0.0087906,-0.0025495,0.0044626,-0.0087484,0.00037407,0.0028398
"270.6179",-0.032019,0.03715,-0.0027295,0.011904,-0.0096157,0.024781,-0.01256
"271.00419",0.011115,-0.024689,0.019228,0.011078,-0.0069501,0.003292,-0.0041752
"271.04372",0.0045975,0.0038251,0.0022079,0.038392,-0.025592,0.027358,-0.069972
"271.09784",-0.0042989,-0.0038931,-0.01706,-0.0036334,0.0031447,-0.0019352,-0.0030561
"271.15549",0.0088666,-0.0027281,-0.0047994,-0.0037574,0.0017531,0.0042811,-0.0023536
"271.08842",-0.001115,0.0040553,-0.0022624,0.0038179,0.004964,0.010833,-0.0021953
"271.08278",0.0013491,-0.00033255,-0.0061756,0.01337,-0.0037133,-0.020272,0.0040016
"271.15555",0.0073937,-0.0008627,-0.0047402,0.0012889,0.0036783,-0.002865,-0.00094784
"272.04919",-0.040202,-0.00033021,-0.0191,-0.0025014,-0.00048363,-0.0056046,0.0085031
"273.12466",0.0024376,-0.0047745,-0.0097967,0.001643,0.0060432,-0.016753,0.0040373
"273.17077",0.001998,5.4525e-05,0.00056747,-0.0065231,0.0064729,-0.00062834,-0.00084804
"273.0682",0.00092068,-0.00028539,-0.023708,-0.0072457,-0.031199,-0.055006,-9.2642e-05
"273.04758",-0.0050561,0.012371,-0.0093627,0.014959,0.014822,-0.0028608,-0.016715
"273.17119",-0.0027151,0.0010081,0.00043525,0.0037139,-0.0040936,-0.0073546,0.0095868
"273.07734",0.0074618,-0.029232,0.0071708,0.01857,0.0018459,-0.014812,-0.012864
"273.17129",0.0044078,-0.003436,-0.0016005,0.0011032,-0.0019866,-0.0065715,0.01125
"273.17118",-0.0014578,0.0021629,0.0011709,0.0033274,0.003458,0.00076804,0.011108
"273.12499",-0.0011156,-0.0051925,0.0035191,-0.0061199,0.00079582,-0.0052684,-0.0073951
"274.05509",-0.016532,0.016613,-0.010514,-0.032434,0.035844,-0.015629,-0.0015154
"274.14506",-0.009801,-0.047026,-0.0095816,-0.0025514,-0.0066617,0.015055,-0.0053373
"274.95424",-0.0085862,-0.035907,-0.0057981,0.038253,-0.027196,0.0067901,-0.03869
"275.14035144",-0.0023731,-0.018117,0.010943,-0.0026585,-0.0042312,-0.0065544,-0.0058942
"275.15067",0.0019597,-0.00057279,-0.00049188,-0.005478,0.0042212,-0.0051943,-0.0082882
"275.1272",0.0014497,-0.031105,-0.023493,0.054973,0.0018891,-0.01464,-0.05228
"276.10925",0.0044309,-0.0026263,0.010115,0.0086519,0.00093213,0.009129,-0.0065342
"277.09328",0.0056479,-0.004359,0.006822,0.0075277,0.0069741,-0.0087326,0.013952
"277.1445",-0.0094626,0.0066695,-0.0016736,-0.0043161,0.0059946,0.0079031,-0.0044904
"277.15611",0.0037583,-0.0013667,-0.00012392,-0.0075146,0.0039753,-4.2238e-05,0.0046991
"277.14769",0.0099056,-0.00048116,0.041584,-0.011397,-0.031935,0.033473,-0.0081107
"277.25386",0.00023316,0.054184,-0.023169,0.033694,-0.030067,-0.029807,0.04236
"277.21759",0.0049602,0.0061797,-0.0025892,0.01595,0.0017145,-0.0030251,-0.011868
"277.07209",0.006186,-0.017492,-0.00039174,-0.0030907,-0.014219,-0.004181,0.0038993
"278.61227",0.0019922,0.0086909,-0.0032841,0.0055733,-0.010449,0.0024818,0.0013364
"279.08588",0.015038,-0.032599,-0.0010703,-0.01425,-0.0040069,-0.015897,0.053475
"279.23289",-0.0078741,0.0070167,-0.0063822,0.008235,0.0044648,0.0035942,-0.0048692
"279.23281",-0.0071894,0.0066123,-0.0053763,-0.00027783,-0.0056285,0.0083162,-0.0013248
"279.61447",0.0055148,0.0022473,-0.032489,0.021872,0.031547,-0.01329,-0.02339
"279.6143",-0.02263,0.017329,-0.018119,0.013175,0.019861,-0.0083543,-0.030797
"279.86128",0.0016294,0.0078191,-0.0033854,0.0056507,-0.0096286,0.0024551,0.00085339
"280.62111",0.0012944,0.0072666,-0.0040634,0.0042874,-0.012453,0.00058732,0.0001609
"281.17368",0.0021309,0.0049807,0.00014794,-0.0021218,-0.0073332,-0.00032306,-0.00073011
"281.04595",-0.0053721,0.0014314,0.041368,0.017205,0.053716,-0.015968,0.0037094
"281.06715",-0.0034251,0.016314,-0.014378,0.010905,0.0076963,-0.018975,0.0084207
"281.08832",-0.00083733,0.0017846,0.0036998,0.0080916,0.005781,-0.0033498,-0.0050423
"281.24913",0.0070497,-0.0042247,-0.0042139,0.020747,-0.00048716,-0.0098306,0.0092509
"281.24872",-0.001029,0.0052645,-0.0087114,0.010623,-0.014655,0.003232,0.00053943
"281.88376",0.001502,0.0062419,-0.00298,0.0045702,-0.011912,0.00029614,-0.00041558
"282.25174",0.0084377,0.036793,0.010295,-0.0084812,-0.038636,0.027527,-0.0058772
"282.25186",0.0022667,0.0098466,-0.006593,0.0065518,-0.020379,0.0082081,-0.0045892
"283.11421",-0.0023579,0.034053,-0.014964,0.027031,0.02329,-0.0004663,-0.033286
"283.1552",0.0018006,-0.017281,0.0092831,0.010974,0.0047059,-0.012061,0.010236
"283.10899",-0.012156,0.0042327,0.0085495,-0.016321,0.013521,-0.0055647,0.0040141
"283.10895657",-0.013477,0.0055001,0.0078941,-0.014686,0.011001,-0.0029243,-0.0035838
"283.17237",-0.016717,0.015027,0.0080712,0.026251,-0.0074324,0.0017384,0.041101
"283.26452",-0.0021963,0.0068481,-0.0041211,0.011595,-0.0077478,0.0039786,0.0048228
"283.10791",-0.020569,0.0036098,0.0031445,-0.021119,0.021638,-0.023142,-0.0079705
"283.26464",0.015687,-0.017154,0.020359,0.02196,0.010461,0.00055511,-0.0091259
"284.09063",-0.016037,0.010824,-0.010422,-0.03776,0.024847,-0.0001333,-0.0088093
"284.25678",0.0005584,0.0071298,-0.0047506,0.0041163,-0.010997,-4.5856e-05,0.0010052
"284.22318",-0.013559,0.013412,0.0042505,-0.0096375,0.0032499,-0.017724,0.00059836
"285.01459",-0.012436,0.00031831,0.0054376,0.0024917,-0.0078748,-0.013857,0.023667
"285.06208",0.0084308,-0.016773,0.018577,0.015978,0.0092257,-0.0098117,-0.015312
"285.06218",0.011281,-0.022273,0.017814,0.011332,0.0067013,-0.0050436,0.0029045
"285.08045",0.022624,-0.02163,0.0015436,-0.022667,-0.006275,-0.021998,0.020999
"285.07739",0.016286,-0.012902,0.016262,0.010025,-0.0052365,-0.017669,0.027951
"285.18609",0.0030501,-0.038339,-0.00909,0.020011,-0.013699,0.041837,-0.01125
"285.104",0.0074107,-0.026561,0.023129,0.01341,-0.003691,-0.0016614,0.003815
"285.13276",-0.0032113,0.0081737,0.00076833,-0.0033136,-0.0043906,-0.018834,-0.022537
"285.24369",0.00047988,-0.004861,0.017372,-0.011679,-0.0049479,0.0085296,-0.0019347
"285.12464",-0.0045369,-0.030032,0.022502,-0.029238,0.025788,0.0033127,-0.022459
"285.24375",0.0016359,-0.014545,0.015348,-0.0099554,-0.0066771,0.001621,-0.0031743
"286.00319",-0.0045177,-0.022838,0.02863,-0.027659,0.022794,0.012309,-0.015813
"286.09376",0.0013187,0.0011403,0.0028197,0.0015714,0.0035843,-0.004687,-0.0037382
"286.13614",0.0019175,0.010582,-0.0040641,-0.046639,0.023596,-0.012505,-0.007614
"286.20538",-0.016634,-0.0045483,0.01332,0.0043735,-0.036541,-0.032765,-0.010148
"286.07338",0.011148,-0.021533,0.015293,-0.0058484,0.0043733,-0.0065467,-0.01924
"286.85408",0.02914,0.001771,-0.0018916,-0.0041871,0.021082,-0.023156,-0.012152
"287.01947",-0.030798,-0.014878,0.0083331,-0.0070019,0.044671,-0.0078138,0.027246
"287.06738",-0.003274,0.0061153,-0.004068,0.00011048,-0.0029848,-0.0034451,0.0077229
"287.15979",8.562e-06,0.003618,-0.0051575,-0.0021815,0.00056058,0.0013638,0.0021323
"287.16874",0.030418,0.035673,-0.030343,0.0011169,-0.00048306,0.012619,-0.00075394
"287.09302",0.0060536,0.014064,-0.049282,0.012579,0.0086871,0.0010309,-0.0047712
"287.16142",0.0098215,-0.012751,-0.0089243,0.014596,0.0097371,0.018826,-0.022502
"287.05659",0.0030045,-0.016545,-0.042685,-0.00014366,-0.0029416,-0.026487,-0.0054141
"287.14004",-0.01098,-0.029656,0.024229,-0.026171,0.016991,0.00036592,0.0062396
"287.15003",0.0032755,0.0079696,-0.0021637,0.00050677,0.0059784,0.0018842,0.0023364
"287.15046",0.0013343,0.0025099,-0.0056574,0.0032147,0.0090133,0.0035727,-0.0055775
"287.61197",-0.023632,0.0066003,-0.03825,0.028804,0.022598,-0.020978,-0.032556
"287.61203",-0.02089,0.01088,-0.041289,0.040169,0.025921,-0.0033998,-0.04089
"287.97614",-0.0025651,-0.0012687,-0.010504,0.0058635,1.6257e-05,0.0080754,0.0051754
"288.15677",0.0026809,0.0071497,-0.0021258,-0.0056951,0.0037692,0.0025665,-0.00033415
"288.08795",-0.0023854,-0.00875,-0.0074557,9.9752e-05,0.012864,-0.01229,-0.0034254
"288.61985",-0.021881,0.0075225,-0.040221,0.011905,0.00434,0.014595,-0.027431
"289.09332",-0.0018627,-0.0040406,0.015717,0.0030827,-0.0061668,-0.0023281,-0.0041415
"289.09226",-0.00072561,0.0030308,-0.0077784,-0.0026573,0.0026841,-0.0011416,0.00063879
"289.07197",-0.0067158,0.0030937,-0.0055707,0.0050526,-0.00094553,0.0021435,-0.010874
"289.99875",0.0059737,0.0026741,0.034714,-0.0365,-0.00090277,0.035721,-0.026468
"291.16042",-0.0018243,-0.0004849,0.013317,-0.0036649,-0.0025133,0.0027061,-0.002606
"291.17157",0.027886,0.0019539,-0.00032044,-0.0081151,0.03417,-0.013349,0.0024436
"292.10335",0.012236,-0.01989,0.016471,0.00028427,0.011178,0.0040677,-0.0040978
"292.10435",0.0020148,-0.0070378,0.0019285,0.0037396,0.0025255,0.0042931,0.0028032
"293.08847",0.0038348,-0.0057422,0.0037929,0.0096048,-0.0003541,-0.0042092,0.001687
"293.12445",0.0014491,0.0036278,0.00099445,-0.0070152,0.0064432,0.00055663,0.0027141
"294.11984",-0.0025995,0.015322,0.0025534,-0.0058195,0.0014713,-0.0030102,0.0079141
"294.21612",0.0084017,0.0073303,-0.0074535,0.01002,-0.00091076,-0.00087963,0.00030116
"294.61982",-0.0007279,-0.010806,-0.037224,0.023256,0.019022,-0.013326,-0.016491
"295.01395",-0.0096193,0.0049579,-0.0032215,-0.0054357,0.00035641,-0.0031905,-0.0014167
"295.0679",-0.0081704,0.013863,-0.0085431,0.0096762,-0.001135,-0.012558,-0.0038442
"295.11655",0.006386,-0.0021111,-0.0027364,-0.018663,-0.016921,0.0077382,0.0041606
"295.11235",0.0012021,0.012921,-0.0080505,-0.00072583,0.012663,-0.0186,0.00023262
"295.22781",0.00044866,-0.00092154,0.0053891,0.035468,-0.010539,-0.028012,0.016954
"295.22798",-0.0023216,0.0026362,-0.0018436,0.0035793,-0.0064637,-0.002416,0.00064963
"296.01555",0.0018437,-0.0032433,0.030497,-0.037907,-0.0072385,0.044965,-0.02629
"296.23142",0.0032516,0.0011521,-0.0024037,0.0056903,-0.0032662,-0.002205,0.0015968
"297.13229",0.016778,0.028996,0.0082926,-0.00080763,-0.015912,0.019799,-0.0089533
"297.15339",0.003349,0.0005369,-0.0039164,0.0063033,0.00098188,-0.0022432,0.0018465
"297.18893",0.0123,-0.0071,-0.0028215,-0.013702,-0.00948,0.0013955,0.0082769
"297.0863",0.013052,0.021184,0.014057,-0.0036239,-0.024216,0.029545,-0.0055135
"297.24448",0.003779,0.0072643,-0.0045847,0.008228,-0.0017552,0.0063996,-0.00061099
"297.24372",0.0050545,0.0011482,-0.005673,0.0022297,-0.013245,-0.00014444,0.0047736
"298.14512",-0.0014017,-0.022754,0.0016647,0.012511,-0.018453,0.0028706,0.00020082
"298.16492",-0.013104,-0.011996,-0.026744,0.014351,-0.018787,0.032998,0.0081771
"298.1835",0.0051452,0.001365,0.031373,-0.034464,-0.0051545,0.035726,-0.038461
"298.24688",-0.0087886,0.0052977,-0.011319,0.0086737,-0.0045452,0.022981,0.021119
"298.57048",0.0019313,0.0059896,-0.0036589,0.0051505,-0.0084837,-0.0073284,-0.00036996
"298.88077",0.009318,0.015495,-0.013186,0.0081656,-0.00032482,-0.0032758,-0.0032546
"299.15026",-0.0045083,-0.020714,0.024201,-0.0027361,0.022925,-0.0049327,0.0017356
"299.18673",0.0014613,-0.00025504,-0.0090751,0.00079403,0.0039933,0.0034253,0.00011168
"299.25904",0.0085238,-0.0024188,-0.0096283,-0.01021,0.030073,0.0023537,-0.021365
"299.25517",0.020689,-0.0073394,0.031106,0.0054081,-0.060824,0.041481,-0.023749
"299.95639",0.0015558,0.0057897,-0.0034581,0.0043488,-0.0094366,-0.0065607,-0.00032008
"300.13549",0.001919,0.034128,0.014434,-0.0082485,-0.014132,0.029937,-0.0011116
"300.16084",0.011804,-0.030545,-0.0013489,0.00022998,-0.005623,0.0035101,0.017827
"300.15388",-0.018257,0.00019537,0.026191,-0.021286,0.046115,-0.0016681,0.042166
"300.12046",0.0030123,0.005965,-0.0048034,-0.0061762,0.0010457,-0.00087728,0.0035648
"300.26273",0.0087395,0.0053424,-0.0029388,0.0026169,0.0041856,-0.0025022,0.0018338
"300.19329",0.0066011,0.00084997,0.0058722,-0.0034459,0.0027418,0.0051819,0.00062941
"301.12512",0.006376,-0.019155,0.033808,0.0040187,-0.0018254,-0.022644,0.010532
"301.14454",-0.011491,0.00099158,0.0036379,-0.0021168,-0.0086888,0.0045305,0.013387
"301.09689",0.0093303,-0.023972,-0.018057,0.043126,0.027339,0.022989,-0.032146
"301.12959",0.013841,-0.019851,0.016025,0.0017348,-0.0029238,0.0059766,0.0027418
"301.21754",-0.0044563,0.0015654,0.001289,0.0088846,-0.013079,-0.011383,-0.0018544
"301.09618",0.0063642,0.031066,-0.019987,0.019115,0.01677,0.064399,-0.028034
"301.17625",-0.011669,-0.0067558,0.028435,-0.016348,0.039178,0.0031838,0.034368
"301.21752",0.005607,-0.0022815,0.0039329,0.00085941,-0.008759,-0.0058919,-0.0031531
"301.26572",0.0065234,0.0057333,-0.0018949,0.0053381,0.0018088,-0.0007967,0.015713
"301.20238",-0.0023979,0.00064472,0.0019547,0.00059854,0.0051058,-0.0025313,0.0053369
"301.62761",0.003048,-0.015377,-0.054672,0.037434,-0.0020707,-0.033562,-0.025637
"302.07581",-0.015955,0.026578,-0.0074466,-0.038518,0.028104,-0.0010073,-0.011051
"302.26696",0.0010143,0.0061746,-0.0035966,0.0041086,-0.0082093,-0.0057563,0.00041864
"302.10373",0.017057,-0.011309,0.023123,-0.0059351,0.021519,0.00064924,0.0029327
"303.1564",0.0074015,-0.023501,0.017479,0.0059425,0.014696,-0.0043222,-0.0029917
"303.11536",0.011785,0.025334,0.012193,-0.011119,-0.021809,0.022513,0.0041949
"303.1353811",0.0024807,-0.020758,0.0049983,0.0021543,-0.0013972,-0.0064101,-0.00051658
"303.13551",0.0097729,-0.027115,0.014679,-0.00049629,0.00031448,-0.0023493,0.00023719
"303.12013",-0.0083197,-0.0041426,-0.0088023,0.0096721,-0.0028338,0.0079739,-0.0068899
"303.23326",-0.0045543,-0.00099176,0.0033925,-0.010685,-0.000678,-0.0034563,-0.0032589
"304.11939",0.00755,-0.031444,-0.0039706,0.0066479,-0.013977,-0.011425,-0.010524
"304.10093",0.020274,-0.00579,0.0029245,0.029452,0.035254,-0.025043,0.060451
"304.9147",0.0027657,-0.0047535,-0.0056586,0.0054427,0.006765,-0.007064,0.0036365
"305.01828",0.021567,0.0080221,-0.011131,-0.021644,-0.039541,0.011729,0.022113
"305.14303",0.034865,0.011717,0.019412,-0.029739,0.00089508,0.0070992,0.038257
"305.15118311",0.018064,-0.017332,0.0064398,-0.0023968,0.0018814,-0.004146,-4.0994e-05
"305.24896403",0.008155,-0.0020719,-0.0045974,-0.0080594,0.0031867,0.0011733,0.0042879
"307.14854",0.019948,-0.02421,0.0093601,0.007256,-0.0042753,-0.013649,-0.0094549
"307.16676446",0.026412,-0.022802,-0.0027665,0.0020309,0.0027815,-0.018205,0.004129
"307.16681",0.019524,-0.0031852,-0.012278,-0.0078345,0.0050266,-0.016241,0.0030587
"307.11908",0.00032811,-0.016324,0.026597,0.0049479,0.025994,-0.00030718,-0.016996
"307.12383",-0.0035845,0.0040921,-0.00037456,-0.0014804,-0.0048265,-0.0069596,0.0023365
"308.17034",0.024647,-0.019359,-0.0087378,-0.0037696,-0.00095997,-0.020377,0.0094539
"308.09931",-0.0021361,0.0024429,0.0079268,0.005473,-0.0046009,0.0059835,0.001368
"308.17033",0.027064,-0.017466,-0.0087168,-0.0029908,0.0041481,-0.021202,0.0066674
"308.11986",-0.0055773,0.007693,-0.00010559,-0.0046051,0.028405,-0.015399,0.014537
"309.10194",0.0084666,0.026746,-0.021335,-0.016713,0.014048,-0.022919,0.021809
"309.08338",0.0004827,-0.0093103,-0.0030971,0.010626,-0.0059695,-0.015166,0.02065
"310.09391",0.006338,-0.020458,0.020089,0.016556,0.020857,-0.0037652,-0.013658
"310.92788",0.00017594,-0.004531,0.0098667,0.0079003,-0.0050595,0.009753,-0.0096169
"311.17651",0.00038115,0.0039306,-0.0020932,0.0053261,-0.0079426,-2.0446e-05,-0.0015456
"311.17633",-0.029951,0.015071,-0.029183,0.020443,0.06107,0.0069169,0.005834
"311.18693",0.0083563,0.0052603,-0.00025293,-0.0035151,0.0084695,-0.0012194,0.00048669
"311.16891",-0.0049016,0.0059838,-0.0088606,0.0013393,0.0024108,-0.0038211,0.00077266
"311.16913",0.0066704,0.010159,-0.01535,0.00064501,0.0023849,-0.0087495,0.0042847
"311.16216",-0.0033048,0.008177,-0.0047843,0.0016173,0.00062926,-0.010279,0.010586
"311.22321",0.0042174,0.0033637,-0.0065627,0.0090338,-0.0023224,-0.0014135,-0.00025971
"311.22323",0.0034945,0.003749,-0.0032728,0.012202,-6.3509e-05,-0.0045674,-0.00021934
"311.22319",0.0020825,0.0027326,-0.00029629,0.0072671,0.0018852,-0.0040133,-0.0030804
"311.22334",0.0079971,0.0026654,-0.0042124,0.0067842,0.0028736,-0.0024604,-0.0010189
"311.1691",0.0077916,-0.006591,-0.003893,0.006045,0.0048829,-0.005292,-0.00035615
"311.22315",-0.0019268,0.00058873,-0.0020346,0.0050418,0.0044317,-0.0035131,0.0015296
"311.22312616",0.0012048,0.0032282,-0.004779,0.009443,0.0024624,0.0011132,0.00071733
"313.166",-0.001223,0.005793,0.0022788,-0.0040673,0.012608,-0.000186,0.0043939
"313.11967",-0.0068976,0.0084243,0.00041094,0.00074067,-0.0037634,-0.00020032,0.0049891
"313.23847",-0.00019391,0.00093229,-0.0067297,0.00082979,-0.0052505,0.0037464,-0.0011212
"313.17476",-0.0020727,0.0081176,-0.0048587,0.018043,-0.0078339,-0.021132,0.015384
"313.21004",0.02287,0.0024823,-0.012652,0.03226,-0.0076273,0.050228,-0.03552
"313.23886495",0.018194,0.016819,-0.017789,0.025068,0.011874,-0.009922,-0.010221
"313.20258",0.0058115,0.00025909,-0.0045758,-0.0041635,0.0064295,-0.003215,0.00052657
"314.14341",-0.015962,0.0072762,0.0025543,-0.020581,0.031829,0.0058973,-0.0066635
"314.11541",0.0023717,0.0075233,-0.0041379,0.0015019,0.00044292,-0.0083866,-0.012036
"314.14882",0.021891,-0.024179,-0.0029033,-0.019248,-0.0016699,-0.015075,0.025687
"314.20923",0.001948,0.0048954,-0.00030408,-0.0041997,0.011318,1.2402e-05,0.0020769
"315.1213",0.0096323,-0.023894,0.015886,0.0038675,0.0051304,0.0027204,0.0044285
"315.18152",-0.00061401,0.0072106,0.0035358,-0.0075667,0.014629,-0.0023518,0.0025434
"315.0326",0.018861,-0.028177,-0.040936,0.039337,0.01444,-0.002345,0.0020907
"315.13532",-0.0059969,-0.0052502,-0.011731,0.019811,-0.01869,-0.0062718,0.012554
"315.10779",0.0066389,-0.00079418,0.029742,0.00080962,0.050043,-0.017077,-0.039986
"315.10944",0.017734,-0.015804,0.010222,0.0012988,0.015121,-0.004092,0.0059773
"315.25424",0.0063174,0.0036572,-0.0036793,0.0032832,-0.0058693,-0.0053282,0.0048571
"316.15176",-0.0019481,0.0087317,-0.0061842,-0.00054335,0.006312,0.0038049,-0.0019407
"316.15314",-0.0023701,0.012405,-0.037069,0.033494,0.032073,0.032366,-0.028109
"317.04808",-0.038591,0.021181,-0.024801,0.030479,0.032166,-0.011012,-0.014766
"317.15085",0.0032018,-0.013694,-0.00070392,-0.011643,0.002777,-0.0054147,0.010184
"317.13994",0.018117,-0.029925,-0.0048064,-0.022417,0.0083085,-0.032,0.008457
"317.15132",0.0080093,-0.0022318,-0.0026678,0.010581,0.011665,-0.011823,-0.0025342
"317.15082",-0.0076505,-0.019819,0.010248,-0.0053873,0.0018415,-0.0014759,-0.0022659
"317.22527",-0.00087979,0.0078218,-0.0015059,0.0058891,-0.0051866,0.0026589,0.0099083
"318.13079",-0.0019612,0.010652,-0.016592,-0.0023167,0.0034547,0.0039925,-0.007483
"318.15442",0.007402,-0.030918,0.02088,0.0015712,0.0037698,-0.0026706,-0.0035265
"318.14962",0.020511,-0.025603,-0.0077491,-0.013821,0.023692,-0.023664,0.014033
"318.22866",0.0018585,0.0050537,-0.0013554,0.0049712,-0.0062676,0.0026081,0.0019515
"319.13145",-8.8719e-05,-0.017432,0.017773,-0.0048504,0.0022866,0.0049398,-0.0090593
"319.16668",0.021779,-0.020316,0.011504,-0.0072038,0.0084671,-0.0011917,-0.0019643
"319.2223",0.0014765,0.011769,-0.0037756,-0.00091432,-0.0079375,0.0016185,0.017735
"319.11543",-0.0025169,-0.0052553,-0.0021817,0.0076932,-0.0053951,0.012147,0.0032267
"319.16649",0.015303,-0.021401,0.013695,-0.022329,0.013869,-0.0069481,0.020943
"319.21297",-0.020895,0.0044865,0.035717,0.012198,-0.010461,-0.025352,0.012885
"319.15748",0.0086098,-0.043064,-0.031654,0.034475,0.0042431,0.0052346,0.0063632
"320.13704",-0.0068179,0.010732,0.005449,-0.040337,0.023973,0.0030243,-0.013379
"321.13052",-0.013734,0.0020157,-0.0066412,0.0091958,0.012036,-0.00024086,-0.0073146
"321.13475",0.0069031,-0.0038572,0.0031713,-0.014093,0.0023649,-0.0097884,0.01442
"321.14619",0.020556,-0.018164,0.0072896,-0.0015612,0.0046235,-0.0073879,0.0020123
"321.14999",-0.0024518,0.01472,-0.032796,-0.057333,-0.007647,0.039991,0.012368
"321.20741",0.019245,-0.011631,0.024784,-0.0082198,-0.018047,0.023311,-0.005987
"322.14108",0.0042206,0.0094642,-0.0048121,0.0050384,0.001354,0.0018189,0.001948
"322.17317",0.0074579,0.026882,0.0059713,-0.01702,-0.024056,0.027956,-0.0037273
"322.24714",0.013099,-0.021885,0.011382,-0.0061916,-4.4138e-05,0.0089088,-0.0028702
"322.94178",-0.0046315,0.0039305,-0.0076115,0.0050836,-0.0044969,0.0074557,0.0044525
"323.14232",-0.0045463,-0.026583,0.019538,-0.023485,0.037945,0.017355,-0.00023878
"323.07806",0.010358,-0.022524,0.018518,0.014746,0.0030009,-0.015302,0.0027688
"323.16155",0.010711,-0.024457,0.014826,0.0040429,-0.0043643,-0.021864,-0.0087849
"323.22047",0.0010341,0.00099288,0.0038804,-0.0010789,-0.0047542,0.0063126,-0.0013864
"323.18994",-0.0035124,0.0058584,0.0016494,0.001975,-0.0049522,0.00052569,0.001348
"324.13008",-0.0075802,-0.00058614,0.0035412,-0.0049678,0.018002,-0.0094879,-0.0043008
"325.12333",0.011539,0.011673,-0.045026,-0.02209,-0.034153,0.03994,0.012573
"325.27533",0.0034429,0.0097257,-0.0071832,0.011344,0.0077386,-0.0093894,0.0043333
"325.18489",0.029922,-3.2953e-05,0.01238,0.032962,0.021525,0.0022795,-0.022606
"325.18449",0.0035109,-0.0012303,0.00049395,0.0046282,-0.018246,-0.0017822,0.0023211
"325.20249",0.0059456,-0.00441,-0.0046408,-0.00017466,0.0085154,0.0048898,-0.0060024
"325.27502",0.002682,0.012928,-0.0063641,0.010864,0.00097046,0.0031638,-0.0011093
"326.20912",0.0034048,0.0051194,0.0098886,-0.01345,0.001315,0.0085575,0.0011477
"327.08815",0.013634,-0.025282,0.0057773,-0.026419,-0.002442,0.015923,-0.014416
"327.10238",0.013295,-0.018536,0.021597,0.0101,0.0023636,-0.0099449,0.0022279
"327.06658",0.001709,0.011423,-0.0045951,0.0081846,-0.0089879,0.00058809,0.023312
"327.13554",0.003482,0.0090756,0.0049679,-0.011745,0.015808,0.0019398,-0.014202
"327.21811",0.0059276,-0.0050534,0.0022121,0.002063,0.00020911,-0.00094984,0.003522
"327.21813",0.003622,-0.0015284,-5.876e-06,0.0014723,0.0037467,-0.0014521,-0.0024157
"327.21823",0.004942,-0.0028579,0.001679,0.0028141,0.0054978,-0.0024955,-0.0029586
"328.11946",0.0078895,0.015404,-0.013763,-0.0014377,-0.0039784,0.016225,-0.013104
"328.16196",-0.024073,0.025021,-0.0066443,-0.00047749,-0.005379,0.0155,-0.012461
"328.16985",-0.014353,0.013765,0.006335,-0.030166,0.028543,0.00024685,-0.015359
"329.07676",0.0032601,0.025851,0.0071004,-0.0034833,-0.033003,0.032311,-0.0034208
"329.10338",0.024942,-0.012479,0.016005,-0.006526,0.0039691,0.0048656,-0.0013924
"329.17625",0.014858,-0.011864,0.018644,-0.0021279,-0.024388,0.019494,-0.0018219
"329.10361",0.016683,-0.016682,0.0099012,0.013785,-0.0060179,0.0040689,-0.014474
"329.10376",0.0096967,-0.02867,0.02154,-0.0010979,-0.0083743,-0.0033414,0.016564
"329.23346",0.00048486,0.0060773,0.00012292,0.019896,0.00095116,-0.029619,0.020188
"330.14398",0.026849,0.018606,0.0098962,-0.032597,0.024106,-0.0019044,-0.017566
"330.10789",-0.0037147,0.0056333,0.0083345,0.006684,-0.016802,-0.0082657,0.0097658
"330.20405",0.0044516,0.0012642,0.0036905,-0.0063643,0.0059095,0.0023135,0.00079326
"330.23725",0.004867,0.0002399,0.0052647,0.012143,0.005895,-0.010609,0.0047508
"331.08034",-0.023435,0.0051098,0.013247,-0.019593,0.030287,0.0058048,0.035239
"331.10016",0.029607,0.020275,0.024815,0.018056,0.0046758,0.014922,-0.019281
"331.15569",0.019148,-0.018998,-0.00092789,0.0020185,0.0036459,-0.016565,0.0034451
"331.23962",-0.00030983,0.0018292,0.0016065,0.0093178,0.0085339,-0.0011611,0.0052919
"331.25516",-0.0218,0.0011508,0.014058,-0.028485,0.013097,-0.01031,-0.0051114
