"","Comp. 1","Comp. 2","Comp. 3","Comp. 4","Comp. 5"
"281.24908",0.050967,0.079974,0.081271,0.081322,0.081403
"281.24895",0.43808,0.44065,0.44063,0.44061,0.44063
"281.24895885",1.224,1.2288,1.2298,1.2295,1.2294
"282.25008",1.0991,1.1968,1.1945,1.1946,1.1947
"282.25221",0.16898,0.17495,0.17539,0.17562,0.17568
"283.11903",0.057093,0.071111,0.075117,0.075891,0.075911
"283.11908",0.33491,0.33332,0.3332,0.33323,0.33325
"283.26458",0.16682,0.20641,0.20634,0.20642,0.20643
"283.10895",0.40818,0.41643,0.41552,0.41554,0.41556
"283.2433",0.77761,0.7686,0.7671,0.76687,0.76686
"283.25356",0.066462,0.095996,0.09677,0.096762,0.096829
"283.15543",0.65413,0.66315,0.66372,0.66355,0.66355
"283.1033",1.0448,1.0421,1.0456,1.0452,1.0454
"283.22814",0.12817,0.13154,0.13215,0.13211,0.13215
"284.12236",0.017786,0.039773,0.041816,0.044445,0.044501
"284.26722",0.1796,0.20588,0.20609,0.20605,0.20605
"284.15882",1.0185,1.0209,1.0194,1.0191,1.0191
"285.17108",0.036702,0.36325,0.37579,0.37641,0.37641
"285.12472",1.593,1.5786,1.5754,1.5753,1.5753
"285.11368",3.3075,3.2697,3.2625,3.2614,3.2613
"285.12449",0.84567,0.83596,0.83921,0.8415,0.84149
"285.24385",0.0074904,0.007843,0.013619,0.014388,0.014592
"285.27018",0.17307,0.20406,0.20421,0.20424,0.20424
"285.11366",1.2756,1.2703,1.2715,1.2712,1.2712
"285.20705",0.16294,0.16115,0.16397,0.16395,0.16395
"285.20723",0.099878,0.10399,0.10387,0.10384,0.10384
"286.11693",3.2247,3.1925,3.1854,3.1844,3.1843
"286.12784",1.5214,1.5117,1.5155,1.5151,1.5151
"286.24719",0.0025531,0.0089868,0.019136,0.019823,0.020059
"286.17766",0.40404,0.40618,0.40588,0.40592,0.40591
"286.11677",1.2518,1.2401,1.2402,1.24,1.24
"286.17455",0.029435,0.20777,0.24745,0.24827,0.24828
"287.22305",0.19272,0.19381,0.19601,0.19598,0.19598
"287.1868",2.0595,2.0387,2.0342,2.0338,2.0338
"287.22313",0.64344,0.63639,0.63664,0.63643,0.63644
"288.19024",1.6645,1.654,1.6522,1.6517,1.6516
"289.16586",0.35534,0.35287,0.35271,0.35299,0.35302
"289.18114",1.1755,1.1619,1.1623,1.162,1.162
"289.18127",0.44107,0.55397,0.55708,0.56365,0.56367
"289.15595",1.2402,1.2577,1.2558,1.2575,1.2575
"290.08877",0.78799,0.77885,0.77897,0.77884,0.77883
"291.1607",0.66955,0.66375,0.66352,0.66366,0.66373
"291.17191",1.3933,1.3775,1.3748,1.3743,1.3743
"291.06576",0.59357,0.59309,0.59181,0.59179,0.5918
"291.09173",0.70801,0.70111,0.70262,0.70266,0.70266
"292.16395",1.1397,1.1348,1.1394,1.1392,1.1392
"292.17524",2.1805,2.1553,2.1506,2.1499,2.1499
"293.17612",0.17921,0.17948,0.17942,0.17942,0.17942
"293.1036",0.11581,0.11936,0.11942,0.12024,0.12026
"293.07993",0.76651,0.78574,0.7908,0.7907,0.7907
"293.17604",0.4672,0.46844,0.46764,0.46849,0.46849
"293.17956",0.19035,0.21958,0.22155,0.22154,0.22155
"293.10365",1.5619,1.5454,1.5423,1.5417,1.5417
"293.10081",2.4779,2.4607,2.4572,2.4564,2.4564
"293.21266",0.33435,0.33146,0.33102,0.33103,0.33103
"293.21258",0.25516,0.25628,0.25574,0.25669,0.25669
"293.21248",0.32129,0.31761,0.31772,0.31843,0.31843
"293.24901",0.10708,0.10601,0.10695,0.10699,0.10705
"294.10701",1.2806,1.2666,1.2639,1.2649,1.2649
"294.18308",0.15526,0.21512,0.2176,0.21782,0.21784
"294.08332",0.41954,0.43031,0.43195,0.4323,0.43231
"294.21603",0.36972,0.3664,0.36598,0.36596,0.36596
"294.21598",0.24671,0.24574,0.24541,0.24618,0.24618
"295.11653",1.1907,1.1817,1.1854,1.185,1.185
"295.11875",0.82835,0.81874,0.81706,0.81715,0.81714
"295.18922",0.10623,0.12381,0.12375,0.12372,0.12373
"295.26446",0.20713,0.21636,0.21666,0.21663,0.21664
"295.26456",0.11978,0.1184,0.12472,0.12468,0.12474
"295.22812",0.40189,0.39795,0.39725,0.39733,0.39732
"296.19256",0.12112,0.13469,0.13474,0.13471,0.13472
"296.23117",0.41364,0.41029,0.40954,0.40964,0.40964
"296.26773",0.28588,0.29118,0.29117,0.29107,0.29107
"296.23127",0.26829,0.26654,0.26597,0.26628,0.2663
"296.26792",0.022151,0.024396,0.051703,0.051738,0.051853
"296.23108",1.0006,0.99657,0.99536,0.99671,0.99672
"297.11367",1.1796,1.1659,1.1642,1.1638,1.1638
"297.0983",0.19999,0.21184,0.214,0.21398,0.21399
"297.13464",1.0771,1.0901,1.0879,1.0878,1.0878
"297.15301",0.52261,0.51743,0.51953,0.51935,0.51935
"297.28022",0.16267,0.18885,0.18849,0.18846,0.18846
"297.24398",0.43275,0.43499,0.44015,0.44012,0.44013
"297.28021",0.050243,0.058338,0.059083,0.059538,0.059538
"297.24343",0.13442,0.133,0.13865,0.1386,0.1386
"297.23438",0.2881,0.28554,0.28495,0.28517,0.28519
"297.22271",2.1048,2.0886,2.084,2.0833,2.0834
"297.24376",0.10051,0.13277,0.13275,0.13375,0.13377
"298.11671",1.7916,1.7793,1.7759,1.7753,1.7753
"298.13795",2.2752,2.2664,2.2622,2.2616,2.2616
"298.24536",0.93205,0.94762,0.95754,0.95735,0.95735
"298.24689",0.3611,0.36279,0.36199,0.36188,0.36188
"298.24663",0.074766,0.11305,0.11281,0.11419,0.11432
"299.12933",1.8413,1.8256,1.8246,1.8239,1.8239
"299.11986",1.1476,1.1343,1.1386,1.1385,1.1385
"299.25888",0.1997,0.24062,0.24014,0.24054,0.24057
"299.2597",0.073486,0.087405,0.087979,0.088077,0.088137
"299.24932",0.73453,0.74712,0.75583,0.75571,0.75571
"299.18667",0.67284,0.66504,0.66356,0.66334,0.66333
"299.25948",0.79635,0.78749,0.78595,0.78574,0.78573
"299.2494",0.11438,0.12264,0.1238,0.12653,0.12655
"300.08132",0.79676,0.79168,0.79372,0.79409,0.79408
"300.26067",0.080765,0.094357,0.094838,0.094926,0.09499
"300.26225",0.77685,0.77138,0.76993,0.76996,0.77015
"300.19322",0.11232,0.12043,0.12663,0.12774,0.12778
"300.26279",0.80929,0.80035,0.79867,0.7984,0.79841
"300.19009",1.0798,1.0674,1.0651,1.0647,1.0647
"300.99058",0.20569,0.2126,0.21566,0.21587,0.21586
"301.14496",2.8769,2.8473,2.841,2.8401,2.8401
"301.26376",0.071592,0.086956,0.0875,0.08761,0.087677
"301.23855",0.15137,0.16611,0.16666,0.16675,0.16675
"301.2653",0.11971,0.12469,0.12442,0.12484,0.12495
"301.25399",2.1374,2.1195,2.1149,2.1142,2.1142
"301.21757",0.42931,0.42774,0.42691,0.42676,0.42676
"301.20231",0.58464,0.57792,0.57664,0.57657,0.57657
"301.99164",0.21859,0.22549,0.22838,0.22859,0.22858
"302.15132",0.013618,0.10092,0.10534,0.10535,0.10539
"302.14849",2.5964,2.5731,2.5674,2.5665,2.5665
"302.22093",0.44328,0.44167,0.44081,0.44067,0.44066
"302.20567",0.69386,0.68593,0.68447,0.68429,0.68429
"302.98726",0.31926,0.33278,0.3329,0.33283,0.33283
"303.1356",0.43381,0.48209,0.48794,0.48777,0.48777
"303.23338",0.71138,0.70398,0.70244,0.7022,0.70219
"303.13521",0.11568,0.12728,0.13746,0.13741,0.13742
"303.19685",2.9421,2.9149,2.9085,2.9076,2.9076
"304.23523",0.6534,0.64685,0.64543,0.64521,0.6452
"304.20023",2.1454,2.1291,2.1244,2.1244,2.1244
"305.1013",0.1746,0.17345,0.17352,0.17409,0.1741
"305.15083",0.25837,0.26771,0.26719,0.26807,0.26807
"305.17616",0.15889,0.16037,0.17658,0.17656,0.17656
"305.15112",1.0291,1.0188,1.0165,1.0162,1.0162
"305.23918",0.67092,0.66426,0.66282,0.66259,0.66258
"305.24896",0.60848,0.60147,0.60014,0.60009,0.60009
"305.15118",0.46934,0.54953,0.55415,0.55396,0.55395
"305.24901",0.64697,0.64098,0.6401,0.64004,0.64003
"305.07052",1.6608,1.648,1.6444,1.6439,1.6439
"306.10463",0.59695,0.5934,0.59213,0.5921,0.59209
"306.17951",0.44018,0.44982,0.46468,0.46452,0.46452
"306.07375",1.559,1.5454,1.5421,1.5416,1.5416
"306.13522",0.82329,0.90262,0.90195,0.90165,0.90164
"306.15454",1.5714,1.5578,1.5544,1.5539,1.5539
"306.25207",0.51826,0.51311,0.51198,0.51212,0.51211
"306.15459",0.30776,0.39928,0.40282,0.40271,0.4027
"306.15453",0.32776,0.42667,0.42894,0.42882,0.42881
"306.25205",0.71123,0.7062,0.70501,0.70497,0.70496
"306.19082",2.4207,2.407,2.4018,2.4018,2.4018
"307.0752",1.8169,1.8292,1.8254,1.8256,1.8256
"307.09563",1.189,1.1758,1.1755,1.1753,1.1753
"307.16676",1.2484,1.2404,1.241,1.2406,1.2406
"307.16689",2.2335,2.2181,2.2136,2.2128,2.2128
"307.26462",0.35143,0.34751,0.3472,0.34712,0.34712
"307.25496",0.91668,0.90638,0.90439,0.90451,0.9045
"307.26461",0.47996,0.47814,0.47783,0.47777,0.47777
"307.19539",0.26117,0.25885,0.25834,0.2583,0.25831
"307.19497",1.09,1.0792,1.0772,1.0788,1.0788
"307.25507",1.0237,1.0153,1.0133,1.0134,1.0134
"308.17021",1.6664,1.6614,1.6583,1.6579,1.6579
"308.17035",2.223,2.1986,2.1938,2.1932,2.1932
"308.2679",0.31891,0.31521,0.31496,0.31486,0.31486
"308.26762",0.39297,0.3987,0.39981,0.40017,0.40018
"309.1743",0.072738,0.1209,0.1252,0.126,0.12599
"309.17441",0.52021,0.51907,0.52032,0.52018,0.52018
"309.20499",0.31084,0.3232,0.32333,0.32324,0.32325
"309.28032",0.047306,0.056523,0.067267,0.067643,0.067774
"309.20509",0.0048326,0.042578,0.04698,0.047109,0.047145
"309.10778",1.4195,1.4214,1.4206,1.4207,1.4207
"309.27051",0.56717,0.56132,0.56126,0.56147,0.56147
"309.20746",0.21927,0.22382,0.22332,0.22329,0.2233
"310.28339",0.057316,0.064715,0.07439,0.074657,0.074776
"311.14047",0.049605,0.07427,0.075068,0.075104,0.07516
"311.11633",1.7622,1.7464,1.7426,1.7425,1.7425
"311.16902",0.053188,0.067273,0.070148,0.070126,0.070132
"311.16862",0.24065,0.24912,0.24905,0.24897,0.24898
"311.29604",0.13446,0.17999,0.17999,0.18009,0.1801
"311.16921",0.24055,0.25568,0.25962,0.26147,0.26147
"311.22324",0.29494,0.29222,0.29165,0.29165,0.29165
"311.29596",0.031831,0.031922,0.03244,0.034464,0.034471
"311.22312",0.071433,0.082601,0.083523,0.084257,0.084258
"311.28658",0.053216,0.060286,0.070692,0.071084,0.071215
"311.22309",0.10701,0.11286,0.11497,0.11496,0.11497
"312.17264",0.24773,0.24793,0.24738,0.24749,0.24749
"312.29928",0.13566,0.18278,0.18274,0.18284,0.18285
"312.25488",0.13978,0.14814,0.14781,0.14776,0.14776
"312.29923",0.025955,0.027656,0.02836,0.030625,0.030638
"312.17256",0.025553,0.025318,0.055723,0.059668,0.059741
"312.2265",0.066996,0.075769,0.078688,0.080021,0.080021
"312.22665",0.46269,0.45796,0.45714,0.45764,0.45764
"312.22649",0.15202,0.15096,0.15064,0.15086,0.15085
"313.05042",1.0124,1.0008,1.0017,1.0014,1.0014
"313.14343",0.65555,0.70217,0.70124,0.70158,0.70168
"313.10874",2.1447,2.1249,2.121,2.1202,2.1202
"313.23854",0.34315,0.33961,0.34055,0.34256,0.34267
"313.27521",0.0018428,0.0035302,0.004188,0.0046394,0.0049529
"313.23886",0.66656,0.66064,0.65918,0.65896,0.65895
"313.23871",0.10516,0.10536,0.10515,0.10637,0.10637
"313.21775",1.2815,1.2705,1.2745,1.2743,1.2742
"313.23888",0.0095691,0.04934,0.057916,0.05984,0.059842
"314.1118",2.5455,2.5199,2.5145,2.5137,2.5137
"314.09723",1.798,1.7771,1.7781,1.7776,1.7776
"314.27868",0.052651,0.052144,0.052315,0.052307,0.052344
"314.24214",0.00099239,0.049184,0.058768,0.060833,0.060835
"314.24214915",0.036868,0.052101,0.058317,0.059811,0.059811
"314.20882",0.64266,0.63653,0.6352,0.63499,0.63499
"314.24215",0.70951,0.70166,0.70038,0.70015,0.70014
"314.24213",0.17073,0.17137,0.17099,0.17248,0.17251
"315.13004",2.3071,2.3023,2.3007,2.3001,2.3001
"315.12419",0.46346,0.48052,0.48729,0.4923,0.49231
"315.19733",0.50257,0.50535,0.50564,0.50549,0.50554
"315.25455",0.30712,0.30888,0.30852,0.30853,0.30853
"315.20977",0.078859,0.10638,0.10666,0.10689,0.10689
"315.25422",0.031815,0.045565,0.079302,0.079383,0.079514
"315.245",0.15476,0.16227,0.16906,0.17096,0.17097
"315.1244",1.6685,1.6523,1.6508,1.6505,1.6504
"315.25436",0.53421,0.52801,0.52795,0.52795,0.52794
"315.25415",0.21172,0.22308,0.22431,0.22509,0.22511
"316.16693",0.35843,0.35861,0.35781,0.35789,0.35792
"316.12742",1.4157,1.415,1.4121,1.4119,1.4118
"316.25748",0.30239,0.30408,0.30379,0.30381,0.30381
"316.25761",0.45399,0.44885,0.44857,0.44859,0.44858
"316.25768",0.22569,0.22458,0.23774,0.23868,0.23872
"316.25731",0.064112,0.10619,0.1084,0.10858,0.10858
"316.18822",0.46057,0.45542,0.45467,0.45452,0.45451
"317.17007",0.97827,0.9672,0.96507,0.96615,0.96617
"317.15106",0.0094174,0.12546,0.13054,0.13051,0.13051
"317.17606",1.3127,1.2977,1.3015,1.3012,1.3012
"317.13035",0.81187,0.80594,0.81474,0.81564,0.81563
"317.09611",3.5614,3.5223,3.5152,3.5141,3.5141
"317.26022",0.27557,0.27666,0.27644,0.2765,0.2765
"317.11465",0.66375,0.65756,0.6561,0.65588,0.65588
"317.19734",0.12167,0.12291,0.12278,0.12306,0.12306
"317.21247",1.2434,1.2411,1.2399,1.2395,1.2395
"318.17941",1.3875,1.3769,1.3786,1.3784,1.3785
"318.1543",0.24303,0.24617,0.24565,0.2456,0.2456
"318.21548",1.0532,1.0521,1.0499,1.0496,1.0496
"319.16669",1.4063,1.3943,1.3912,1.3907,1.3907
"319.09551",2.2273,2.2026,2.1978,2.1971,2.1971
"319.13013",0.49561,0.49407,0.49371,0.4936,0.4936
"319.16686",1.8744,1.8589,1.8549,1.8544,1.8544
"319.19192",0.31523,0.3328,0.33312,0.33309,0.33311
"319.24129",0.042703,0.12009,0.12032,0.12065,0.12065
"319.22807",1.0212,1.0235,1.0213,1.0211,1.0211
"320.16999",1.667,1.6547,1.6561,1.6558,1.6558
"321.11094",1.2453,1.2745,1.2733,1.274,1.274
"321.14612",0.16885,0.25757,0.26554,0.26546,0.26546
"321.17249",2.0549,2.0372,2.0329,2.0322,2.0322
"321.18234",2.179,2.1571,2.1524,2.1522,2.1522
"321.18228",2.4755,2.4477,2.4423,2.4415,2.4415
"321.205",0.10103,0.10541,0.10544,0.1056,0.10562
"321.21096",0.025782,0.084928,0.085044,0.085031,0.085038
"321.21061",0.50722,0.50445,0.5039,0.50404,0.50404
"321.20751",0.49163,0.487,0.48664,0.48672,0.48672
"321.24382",0.72945,0.72472,0.72405,0.72456,0.72456
"322.14952",0.23941,0.25578,0.25529,0.25553,0.25553
"322.18587",2.4606,2.4336,2.4282,2.4274,2.4274
"322.20837",0.10211,0.10672,0.10674,0.10688,0.10691
"322.24701",0.69702,0.70576,0.70448,0.70764,0.70766
"323.16182",1.5391,1.5293,1.5273,1.5268,1.5268
"323.18466",1.1643,1.1531,1.1531,1.1527,1.1527
"323.16169",2.137,2.1152,2.1115,2.1108,2.1108
"323.29606",0.18496,0.18323,0.18396,0.18393,0.18396
"323.16167",1.8766,1.8637,1.8596,1.859,1.859
"323.22066",0.043848,0.10736,0.10868,0.10918,0.10918
"324.16514",1.3562,1.3414,1.3447,1.3448,1.3448
"324.16529",1.8136,1.8009,1.7972,1.7966,1.7966
"324.22416",0.075213,0.11697,0.11802,0.11839,0.11839
"324.16547",1.5977,1.5949,1.5919,1.5913,1.5913
"325.00791",0.63378,0.67685,0.67842,0.67841,0.6784
"325.18466",0.021253,0.021498,0.029874,0.030527,0.030621
"325.18453",0.0030835,0.048694,0.049808,0.04981,0.049825
"325.18462",0.22006,0.22548,0.22527,0.22521,0.22521
"325.2",0.28315,0.2877,0.29188,0.29367,0.29367
"325.23854",0.01217,0.061298,0.062721,0.063274,0.06332
"326.18771",0.005441,0.044394,0.04683,0.046815,0.046845
"326.18796",0.04672,0.062233,0.062991,0.063386,0.063434
"326.18822",0.29671,0.29877,0.29837,0.29827,0.29828
"326.90192",1.14,1.1439,1.1505,1.1506,1.1506
"327.05213",1.1729,1.1918,1.1892,1.1891,1.1891
"327.12857",0.67673,0.71971,0.72,0.72355,0.72358
"327.0879",1.2113,1.2025,1.2016,1.2012,1.2012
"327.08788",1.0592,1.0959,1.0947,1.0944,1.0944
"327.23359",0.67211,0.66435,0.663,0.66278,0.66277
"327.21816",0.3836,0.38273,0.38192,0.38184,0.38183
"327.29085",0.35225,0.35401,0.35626,0.35618,0.35618
"327.20769",0.2294,0.24468,0.24415,0.24432,0.24433
"327.25439",0.15902,0.16381,0.16407,0.16407,0.16407
"327.21819",0.30169,0.29855,0.29968,0.2998,0.2998
"327.29096",0.78311,0.77527,0.77356,0.7733,0.77329
"327.25454",0.12742,0.12709,0.12681,0.12735,0.12736
"327.29068",0.19465,0.19258,0.19216,0.19221,0.19221
"328.09133",1.8683,1.8514,1.8504,1.8499,1.8499
"328.16252",1.3541,1.3531,1.3528,1.3524,1.3524
"328.23644",0.65394,0.64643,0.64508,0.64487,0.64486
"328.2496",0.39676,0.40675,0.42318,0.4231,0.4231
"328.25774",0.041175,0.044568,0.047413,0.047653,0.047689
"328.22149",0.25572,0.25295,0.25272,0.25282,0.25282
"328.22473",0.2498,0.24752,0.25146,0.2515,0.25151
"328.6631",2.1655,2.1764,2.1717,2.1716,2.1716
"329.17597",0.77922,0.82152,0.82994,0.83022,0.83021
"329.10335",0.96178,0.96384,0.96465,0.96457,0.96457
"329.10364",2.3081,2.2856,2.2805,2.2797,2.2797
"329.10355",1.0747,1.0942,1.095,1.0946,1.0946
"329.10339",1.1221,1.1538,1.1521,1.1518,1.1518
"329.23953",0.66704,0.65936,0.658,0.65778,0.65778
"329.24884",0.83404,0.82439,0.82261,0.82254,0.82253
"329.24887",0.72166,0.71329,0.71178,0.71168,0.71167
"329.25297",0.42408,0.43827,0.45713,0.4571,0.4571
"329.23369",0.43584,0.43088,0.42996,0.42984,0.42984
"329.23368",0.043452,0.058278,0.059706,0.06146,0.061495
"330.10643",1.27,1.2602,1.2592,1.2587,1.2587
"330.10703",0.89622,0.91499,0.91513,0.91483,0.91482
"330.10685",3.1409,3.1092,3.1023,3.1012,3.1012
"330.1068",0.96815,1.0621,1.0731,1.0729,1.0729
"330.25212",0.8212,0.81167,0.80996,0.80982,0.80981
"330.237",0.049158,0.062665,0.063782,0.065452,0.065487
"330.17951",0.62097,0.66202,0.66847,0.66884,0.66883
"330.25228",0.5297,0.52505,0.52442,0.52424,0.52424
"330.23703",0.35592,0.35233,0.35229,0.35249,0.35249
"330.20381",0.0086486,0.079634,0.085244,0.085536,0.085599
"331.26468",0.63972,0.63231,0.6309,0.63084,0.63083
"331.19205",0.3827,0.38223,0.38782,0.38769,0.38769
"331.19206",0.3851,0.58747,0.5862,0.58693,0.58695
"331.11907",0.87602,0.88833,0.88636,0.8861,0.88609
"331.15574",0.068379,0.079047,0.079365,0.08011,0.080113
"331.23173",0.2249,0.53529,0.53571,0.53595,0.53596
"331.11933",0.72017,0.72447,0.72287,0.72266,0.72265
"331.20741",0.13737,0.16273,0.16474,0.16548,0.16556
"331.25536",1.1865,1.1731,1.1707,1.171,1.171
"331.24946",1.3051,1.2931,1.2903,1.2899,1.2899
"331.23538",1.4574,1.4407,1.4376,1.4379,1.4379
"331.24915",0.56449,0.55797,0.55679,0.55662,0.55666
"332.1242",0.43719,0.44195,0.44224,0.44222,0.44221
"332.12227",0.8265,0.87953,0.87872,0.87968,0.87967
"332.2679",0.61191,0.60488,0.60354,0.60348,0.60348
"332.22352",0.94841,0.9658,0.96718,0.96703,0.96708
"332.25297",1.4699,1.4536,1.4536,1.4535,1.4535
"333.17141",1.2318,1.2203,1.219,1.2187,1.2187
"333.14636",0.61378,0.64792,0.64877,0.64859,0.64859
"333.13301",0.74323,0.73857,0.73775,0.73886,0.73893
"333.17114",2.581,2.5526,2.5471,2.5466,2.5466
"333.22077",0.50095,0.49559,0.49599,0.49592,0.49592
"333.20757",0.14458,0.14291,0.15261,0.15256,0.15256
"333.24397",2.0266,2.0095,2.0055,2.005,2.005
"333.27096",0.8434,0.83362,0.83177,0.83192,0.83191
"333.28017",0.058944,0.058327,0.05842,0.059732,0.059732
"334.21103",0.30499,0.30537,0.31562,0.31552,0.31551
"334.28376",0.0047755,0.011065,0.012864,0.020549,0.02056
"335.17643",0.1401,0.16037,0.16262,0.16268,0.16269
"335.09455",1.1794,1.1664,1.1721,1.1721,1.172
"335.14576",0.24287,0.26197,0.26144,0.26158,0.26158
"335.15403",1.1795,1.1871,1.1848,1.185,1.185
"335.18692",0.13205,0.13052,0.14568,0.14575,0.14576
"335.09074",2.4305,2.4023,2.3971,2.3967,2.3967
"335.236",0.20059,0.20061,0.20073,0.20071,0.20074
"335.22085",0.17786,0.17582,0.17584,0.17598,0.17601
"335.29608",0.019222,0.01951,0.027769,0.027806,0.027848
"335.25979",1.1597,1.154,1.1532,1.153,1.153
"336.23957",0.20687,0.20678,0.20678,0.20676,0.20679
"336.15969",1.3192,1.3077,1.305,1.3049,1.3049
"336.19006",0.76049,0.76272,0.76123,0.761,0.761
"336.66126",1.7601,1.7601,1.7562,1.7557,1.7556
"337.17739",1.4029,1.3889,1.3863,1.3859,1.3858
"337.23332",0.21288,0.21268,0.21271,0.21269,0.21272
"337.31174",0.043391,0.042888,0.047232,0.048916,0.049031
"337.20584",0.16836,0.17172,0.17642,0.17637,0.17637
"337.20032",0.25251,0.25038,0.25257,0.2529,0.2529
"337.23654",0.21154,0.22663,0.22641,0.22679,0.22679
"337.2364",0.40377,0.42711,0.42616,0.42603,0.42603
"337.10629",1.6536,1.6406,1.6401,1.6399,1.6399
"337.20606",0.4523,0.45393,0.45295,0.45289,0.45289
"337.10892",1.2944,1.3111,1.3159,1.3163,1.3163
"337.20574",0.39638,0.39446,0.39385,0.39376,0.39376
"338.27051",0.029882,0.034078,0.037531,0.038106,0.038166
"338.31505",0.04609,0.045562,0.049528,0.051216,0.051332
"339.00804",0.33463,0.33524,0.33455,0.33451,0.33451
"339.21579",0.080511,0.079632,0.083652,0.083711,0.083773
"339.21553",0.37718,0.38812,0.38727,0.38747,0.38749
"339.21567",0.41104,0.40628,0.40814,0.40819,0.40819
"339.21572",0.15823,0.15879,0.15983,0.16015,0.16015
"339.20016",0.039022,0.080174,0.080303,0.080507,0.080548
"339.32695",0.35137,0.36364,0.36413,0.36405,0.36405
"340.20374",0.18397,0.18992,0.19021,0.19014,0.19018
"340.21904",0.11119,0.11035,0.11037,0.11035,0.11036
"340.33036",0.35549,0.36755,0.36799,0.36791,0.36791
"341.14856",1.1548,1.1453,1.1486,1.1487,1.1487
"341.26945",0.31087,0.31737,0.3174,0.31769,0.31768
"341.27019",0.46574,0.46818,0.47394,0.47382,0.47381
"342.26527",0.2159,0.22751,0.2367,0.23725,0.23725
"342.24019",0.048212,0.079017,0.079447,0.080615,0.080632
"343.15545",0.81957,0.81285,0.81749,0.81723,0.81725
"343.08592",0.71288,0.70889,0.70739,0.7077,0.70772
"343.20281",0.13323,0.13378,0.14017,0.14045,0.14046
"343.19921",0.46202,0.4575,0.45651,0.45637,0.45637
"343.22815",1.6859,1.6803,1.6767,1.6763,1.6764
"343.26885",0.32519,0.35161,0.36688,0.36772,0.36772
"343.28526",0.14223,0.14065,0.14072,0.14071,0.14071
"344.18323",0.10478,0.12238,0.12318,0.12314,0.12319
"344.08938",2.0011,1.9825,1.9792,1.9786,1.9786
"344.20274",0.3104,0.36036,0.36279,0.363,0.363
"344.23131",3.1126,3.0835,3.0767,3.0757,3.0757
"345.17114",0.12526,0.12381,0.1521,0.15233,0.15249
"345.13494",1.2997,1.2885,1.2873,1.287,1.287
"345.10147",2.2732,2.2473,2.2428,2.2421,2.2421
"345.20515",0.043787,0.08202,0.086509,0.086742,0.086772
"345.21082",0.42459,0.41991,0.41912,0.41901,0.41901
"345.22869",0.17907,0.17935,0.17896,0.17899,0.17906
"345.23449",2.1883,2.1704,2.1657,2.165,2.165
"345.24415",2.8974,2.8651,2.8587,2.8579,2.8579
"345.22878",0.44217,0.44662,0.44598,0.44602,0.44602
"346.20842",0.045776,0.084133,0.088396,0.088637,0.088668
"346.23175",0.15147,0.14972,0.15054,0.15071,0.15084
"346.24646",1.7365,1.7302,1.7264,1.7268,1.7268
"347.15048",1.9885,1.9668,1.9625,1.9619,1.9619
"347.18681",0.57552,0.56887,0.56778,0.56759,0.56759
"347.22051",0.039682,0.10235,0.10326,0.10364,0.10364
"347.19036",1.6273,1.6141,1.6132,1.6127,1.6127
"347.16495",2.0125,2.0277,2.0253,2.0257,2.0257
"348.16838",2.2618,2.2569,2.2529,2.2521,2.2521
"348.22386",0.12836,0.15932,0.15945,0.15964,0.15964
"349.20563",0.23341,0.23086,0.23036,0.23035,0.23036
"349.25175",0.15132,0.15933,0.16786,0.16863,0.16864
"349.23626",0.037799,0.052209,0.077219,0.077196,0.077205
"349.2389",0.57539,0.57245,0.57126,0.57128,0.57127
"349.20221",0.66309,0.68376,0.68225,0.68202,0.68203
"349.16638",1.2313,1.2386,1.2362,1.2358,1.2358
"350.16186",0.57772,0.67589,0.67513,0.67686,0.67686
"350.17267",0.1706,0.17792,0.17897,0.18042,0.18042
"350.23964",0.14788,0.16425,0.16545,0.16553,0.16553
"350.25517",0.21574,0.2428,0.2477,0.24825,0.24825
"351.08561",2.751,2.7195,2.7136,2.7128,2.7128
"351.08224",2.2126,2.1883,2.1835,2.1829,2.1829
"351.25197",0.49401,0.50711,0.506,0.50583,0.50583
"351.22165",0.052479,0.0743,0.074459,0.074593,0.074607
"351.22121",0.76202,0.75354,0.75287,0.75282,0.75281
"351.3269",0.18191,0.18506,0.18793,0.18788,0.18788
"352.08644",2.035,2.0118,2.0112,2.0105,2.0105
"352.08895",2.8289,2.8004,2.7942,2.7933,2.7932
"353.10123",0.94621,0.94433,0.94374,0.94355,0.94354
"353.18706",0.75194,0.74992,0.74827,0.74849,0.74848
