"m.z" "p.value" "t.score" "rt"
279.23281 0.261678844524938 2.16708979931758 671.02937
279.23289 0.269379935896088 2.12126287672221 653.07993
279.23325 0.327757665255099 -1.85011237505126 716.26699
279.23344 0.883464470709953 -0.265008680020441 847.18559
279.61423 0.790733967925844 0.478364472164664 428.66391
279.6143 0.265042832077139 2.14541919540475 453.46447
279.61447 0.826059022201288 -0.403634680157286 423.76808
279.86128 0.670627972590021 -0.749060036402671 847.27296
280.02064 0.785869303182204 0.490204417542012 98.6269
280.02877 0.707672030049594 -0.668055807976781 53.0179
280.11554 0.660269981666823 0.773363770771794 428.80139
280.23453 0.888472949814605 -0.254796875880731 847.18559
280.23589 0.628955643026855 -0.863109587387974 863.05273
280.62111 0.753146354712335 -0.563499953236681 895.58458
280.90852 0.723204143412971 -0.628346726741052 39.22519
281.04595 0.907104542213273 0.21355035289488 76.61809
281.06715 0.86356110621192 0.309353691353574 53.12165
281.08832 0.927998162979279 0.163650358909744 42.31008
281.10312 0.861550011061421 -0.3189774769438 329.93053
281.13956 0.0432336950241053 5.42481601848167 83.1756
281.13968 0.647953336118822 -0.801029188485005 374.13123
281.17368 0.462940910811976 -1.35625843692832 776.17146
281.1737 0.840181963120503 0.373869744853756 731.79861
281.23803 0.881190413378797 -0.269732483850649 847.36479
281.24872 0.923954215897427 0.17253376456791 961.02092
281.24895 0.372403563213702 -1.67195508452945 933.50589
281.24895 0.372403563213702 -1.67195508452945 992.23996
281.24895885 0.342821344576751 -1.78532673610421 NA
281.24908 0.896426934976955 -0.23622979556814 895.17422
281.24913 0.480651367615231 -1.30561332770062 22.36318
281.88376 0.707672030049594 -0.667950544405031 895.28792
282.25008 0.604659839363231 -0.922407826212062 895.62554
282.25174 0.604836532172279 -0.921587358984073 913.48535
282.25186 0.757277253007504 -0.553797608367449 920.3358
282.25221 0.719160288250992 -0.63870405863639 933.50589
283.05644 0.593883170009099 -0.954162606690424 334.52483
283.09414 0.732154109397987 0.606103020051147 44.27999
283.1033 0.600920309689774 0.93225253361331 401.55822
283.10791 0.200178942780079 2.54460700223843 904.42715
283.10895 0.490626009990254 1.27090404910076 917.23075
283.10895 0.490626009990254 1.27090404910076 679.01705
283.10895657 0.190782639731841 2.64354544918652 NA
283.10899 0.255994938251257 2.20094092711364 673.59576
283.11421 0.977968780255952 -0.0551381316698228 554.59284
283.11903 0.861184326811334 -0.320740754538395 432.37196
283.11908 0.563230335746168 1.04202466350722 321.78192
283.1552 0.958209373822648 -0.10389292161955 149.21398
283.15543 0.428639341063903 -1.47883345104601 131.36737
283.17237 0.443779230226998 1.42113064731536 597.98903
283.22814 0.676905712525475 0.737183879875825 728.52132
283.2433 0.0760553199902954 4.27510458414102 824.07854
283.25356 0.866228199082765 -0.305497556258182 895.09484
283.26452 0.813176132457227 0.426903795432603 992.50159
283.26458 0.734035978982674 0.601560120513383 945.51384
283.26464 0.347751659899409 -1.7670138915397 1012.12944
284.09063 0.397479232864968 1.58617804952795 44.48395
284.12236 0.963051053010175 0.0894409711812378 321.83696
284.15882 0.296912181109885 -1.97784182513509 131.25545
284.22318 0.285993820961096 2.03223498765385 719.75026
284.25678 0.851831909588454 -0.344414967183972 895.17737
284.26722 0.667422446662729 0.756233115460275 945.49933
285.01459 0.241267867118097 2.27801971373963 130.54719
285.06208 0.590707966077356 -0.967956503080824 118.06509
285.06218 0.501671469218029 -1.24292068811168 44.44904
285.07739 0.313999416852836 -1.90806933099021 144.45033
285.08045 0.294271665806246 -1.99410015566383 54.52263
285.08442 0.814128217377672 -0.424291814705723 94.35459
285.104 0.724097458676875 -0.625810135672598 44.17156
285.11366 0.320904711817585 -1.87467419559489 394.90868
285.11368 0.000599572648588025 -19.7907062895056 239.93887
285.12449 0.567840085122793 1.02927353014189 694.02713
285.12464 0.761691161940937 0.543180934759298 478.35734
285.12472 0.190876659852063 2.63655459783847 930.22384
285.13276 0.81539497636038 0.422071112991295 110.23455
285.17108 0.982337097087364 -0.041281175375402 81.97045
285.18609 0.979076532108667 0.0523336219812279 623.37141
285.20705 0.596428006219781 0.945142537901288 533.72002
285.20723 0.613913171484023 0.897977443530048 623.42346
285.24369 0.959742184587862 -0.100695482662546 825.4005
285.24375 0.948691993324321 -0.119672393152236 814.58419
285.24385 0.978125363193395 0.0546813702417466 708.51527
285.27018 0.707096178479309 0.671417472286283 945.38792
286.00319 0.785171458676031 0.491293854641042 58.7692
286.07338 0.514530320557874 -1.201249247002 140.83314
286.09376 0.564087158393574 -1.039507860358 42.49985
286.11677 0.261678844524938 -2.16800822034955 395.00954
286.11693 0.000484204526581073 -21.406113336434 239.93887
286.12784 0.330946511816281 1.83168636097654 694.00145
286.13614 0.914189609942638 -0.198830103841268 106.70806
286.17455 0.983910832562623 -0.0372278034157677 81.63571
286.17766 0.294271665806246 -1.99455278297668 63.72655
286.20538 0.398849971965527 1.5811952833116 816.42508
286.24719 0.993516793966432 0.0144418594452271 708.71478
286.85408 0.0754887441675799 -4.28457431604904 41.15084
286.97502 0.861599048027711 -0.317436101570303 36.06707
287.01947 0.151579572417633 3.00765010690833 88.24419
287.05636 0.425637515458876 1.49033791727885 74.098
287.05659 0.989336122525521 0.0222985159313205 310.37118
287.06738 0.532966240847049 1.13407617401201 44.4535
287.07731 0.869114525519056 0.298955260572101 54.10717
287.09302 0.806454338990456 -0.440537542725265 133.07733
287.14004 0.520572053343135 1.18183833911604 525.78206
287.15003 0.361359711402753 -1.71479094484096 321.56055
287.15046 0.766104766156722 -0.531866764139502 211.84707
287.15979 0.970042803069014 -0.0759789443715524 379.60144
287.16142 0.544290025972162 -1.09521978606445 124.39321
287.16874 0.156604240612884 -2.91738777629956 152.38752
287.1868 0.136231012239409 -3.22405223049761 93.63746
287.22305 0.607139377979535 -0.912973231645906 842.46573
287.22313 0.235529600153415 -2.30880351774381 461.15897
287.61197 0.34696283277683 1.76983735651742 331.44566
287.61203 0.469227613625975 1.33637065105708 376.21213
287.97614 0.605042019617614 0.91988404502712 36.06707
288.08795 0.656669277751834 0.783222471808624 92.12511
288.10959 0.861184326811334 -0.320313799631613 42.31714
288.15677 0.450041141427259 -1.39945120062488 52.98529
288.19024 0.319882475648115 -1.87823995896965 93.51014
288.61985 0.296423824465169 1.98339296396805 416.42709
288.93676 0.216315345156522 2.43000645304677 36.06707
288.97225 0.797354546569713 0.462635760158983 36.36607
289.07197 0.217361894403792 2.42356700425347 78.28559
289.09226 0.848875379746563 0.353290111070727 65.11509
289.09332 0.83778920015729 0.378920144685848 42.90133
289.15595 0.432930253403322 -1.46103227832536 529.28156
289.16586 0.480726093867321 -1.30461693672351 202.89406
289.18114 0.191009047926652 -2.62653748525575 466.10082
289.18127 0.797377639548258 -0.462232615365232 694.67965
289.94905 0.656669277751834 0.782993806361564 35.29053
289.99875 0.772678461798013 -0.516730492665535 68.00353
290.08877 0.255994938251257 2.19996635930056 44.50253
290.93423 0.226369928420422 2.3700486006432 35.82623
291.06576 0.769800512558323 -0.524500313897713 248.19962
291.09173 0.328793579359968 1.84246925246571 44.72057
291.09882 0.730598774968721 0.60933509627047 53.51914
291.16042 0.823326418723143 0.408142187809592 505.58672
291.1607 0.490626009990254 -1.27163166252854 492.76476
291.17157 0.103116950223734 -3.70880446955792 528.85842
291.17191 0.0421702307309964 -5.47977404361415 390.45985
292.08066 0.592278809502795 -0.961977374491444 100.88951
292.10335 0.419641408912701 -1.50504346615255 53.98128
292.10435 0.725170185536365 -0.621644187855966 43.65372
292.16395 0.406442300215521 -1.55141637253072 492.35825
292.17524 0.0401842930382231 -5.57985913169119 390.11792
293.07993 0.561994792717509 -1.04613077634088 222.47964
293.08847 0.495629513651582 -1.25977252791783 42.84494
293.10081 0.0650950879746855 4.62221123499128 100.08599
293.1036 0.789207484496428 -0.483453140192843 270.94048
293.10365 0.0661693286195783 -4.58109211627964 206.23775
293.12445 0.642486416308709 -0.824809313908211 59.38513
293.17604 0.482164718528237 -1.30174675810485 518.66559
293.17612 0.406768186521784 1.54833684579496 535.49716
293.17956 0.611818457918544 -0.902276001738801 863.04252
293.21248 0.521730655513408 -1.17833427472087 560.9526
293.21258 0.507573355571195 -1.22718067848307 632.82161
293.21266 0.255994938251257 -2.20264117752143 692.85231
293.24901 0.724794968812572 0.623291875871712 878.06124
294.08332 0.594902876956959 -0.950502451566835 222.47964
294.10701 0.234168511446339 -2.3159565455082 206.23775
294.11984 0.892682144826497 0.243503095179259 56.4159
294.18308 0.779430736041357 -0.503504887639333 862.31741
294.21598 0.513593553354404 -1.2082485556456 632.95234
294.21603 0.238007066230189 -2.29494660914726 692.81341
294.21612 0.161100747882227 -2.86865993248796 710.83423
294.61982 0.891358715242531 0.247082256232815 598.41621
295.01395 0.0845831975816301 4.08761843529405 130.13882
295.0679 0.489948950603128 1.27535571044149 42.84347
295.11235 0.844240621040282 -0.365601741650818 79.10036
295.11653 0.421917627227172 -1.49913014897181 520.15347
295.11655 0.556830832434418 -1.06001507879554 109.74843
295.11875 0.10748380557639 3.62968779532337 93.1836
295.18922 0.691755962138445 0.705540784078559 817.54996
295.22781 0.959522368122751 -0.101486328825466 732.09436
295.22798 0.520741172364491 1.18072423186962 715.95429
295.22812 0.232928105007461 -2.32394209348843 674.1194
295.26446 0.55412406952284 1.06596687950548 932.60403
295.26456 0.77010403660844 0.522950953788324 923.27534
296.01555 0.932135303524907 -0.15391625602582 68.20671
296.19256 0.653407233881164 0.789820979794596 817.54996
296.23108 0.466264635784397 1.3464116520863 653.59794
296.23117 0.206013324873796 -2.50093689202666 674.27086
296.23127 0.485490053772564 -1.29043041011522 735.56513
296.23142 0.261678844524938 -2.16908346035846 729.93052
296.26773 0.347392374724757 1.76815482693135 932.73762
296.26792 0.964172552187379 0.0876674643920078 923.27534
296.94358 0.162175191452915 -2.85811339812131 38.63403
297.0863 0.377614490138137 -1.65203656751226 75.22107
297.0983 0.545477923069395 -1.09084812137705 318.63517
297.10954 0.08261422438462 -4.13199631135119 54.52343
297.11367 0.0731461776060941 -4.36542182925524 414.498
297.13229 0.226286326627087 -2.37091693164661 98.59872
297.13464 0.29223690512591 -2.00306546848198 335.56895
297.15301 0.291243485208109 2.00889664298928 665.67719
297.15339 0.303036767677299 -1.95049064091248 991.83633
297.18893 0.213688686972001 -2.44734773732542 676.77963
297.22271 0.177867622854418 -2.74594271919612 843.67775
297.23438 0.464823048961707 -1.35169155483869 735.56071
297.24343 0.80816183706568 -0.436010180255911 686.89186
297.24372 0.398869679195348 -1.58010172686714 799.24578
297.24376 0.837124058350158 -0.380680113307059 702.448
297.24398 0.547655222331123 -1.08330452813298 767.29907
297.24448 0.418052874408678 -1.51467205636195 752.28532
297.28021 0.852904932695014 0.341227922783646 937.53436
297.28022 0.639892967972505 0.832011864717236 972.20045
298.06345 0.841339637896047 -0.371986370717695 45.14933
298.08704 0.581591897468949 0.993049603451303 129.33804
298.11671 0.116861352911133 -3.48774405685888 414.45482
298.13795 0.096074539996127 -3.86220432788925 335.56895
298.14512 0.795610675307944 0.467926400407881 452.13295
298.16492 0.435523785249053 1.45247509970954 495.96121
298.1835 0.808448781682775 -0.435272571243165 673.75375
298.24536 0.545477923069395 -1.09122397438559 767.264
298.24663 0.910467732289957 0.206435765060573 702.448
298.24688 0.495629513651582 1.26010890909891 776.62632
298.24689 0.186502492321075 -2.67489491314575 686.67728
298.57048 0.645295560482169 -0.811280851970874 749.99348
298.88077 0.288566655456349 -2.0223905584616 39.48912
299.00637 0.775667475256859 -0.510238158031473 182.07546
299.05406 0.375500155016742 1.66073046731155 44.21267
299.11986 0.281705406966326 -2.05289605882287 414.39585
299.12933 0.160563454103208 -2.8735076612881 169.87604
299.15026 0.730598774968721 0.609357861665265 89.26018
299.18667 0.00747577518510323 -9.81812669027298 467.20228
299.18673 0.802725443564136 -0.448753934565217 379.76427
299.24932 0.559820265294396 -1.0520929820993 767.49599
299.2494 0.84550090939593 0.362162966390034 702.84596
299.25517 0.497381284944611 -1.25519260937998 774.74866
299.25888 0.723208022279119 -0.628105680316194 887.69884
299.25904 0.569491880039321 -1.02187897693749 732.08397
299.25948 0.0716713516207321 -4.40186035042003 861.97515
299.2597 0.833871562280346 -0.385824289752421 23.56728
299.2597 0.833871562280346 -0.385824289752421 749.97019
299.95639 0.699956344377563 -0.686456790337497 749.98857
300.03928 0.288507519892228 2.02358392661359 45.65443
300.08132 0.335867699949646 1.81187907489305 59.65199
300.12046 0.440576049433793 -1.43073806009818 43.03513
300.13549 0.784810311965911 -0.492206948418211 74.36856
300.15388 0.499838160453332 1.24904820613616 90.92066
300.16084 0.590788604475103 -0.964517275503471 462.66138
300.19009 0.00636001655548179 -10.1422436116086 467.34814
300.19322 0.820577390925775 0.414097739041963 105.43944
300.19329 0.104275317937696 -3.69202249596638 65.08083
300.26067 0.825950931961972 -0.404003289091361 750.03151
300.26225 0.642235215091039 0.826000978157793 759.65682
300.26273 0.041351703091355 -5.54189207830987 732.55802
300.26279 0.0805120331921215 -4.19494605047599 862.09565
300.99058 0.611459866286676 0.903005784018454 36.20092
301.09339 0.474727240566354 -1.32095904133877 53.9097
301.09618 0.771659750436946 -0.519628241936423 409.87783
301.09689 0.793257368076447 -0.472687680308755 544.44963
301.12512 0.759991841003834 -0.548570302089151 78.0277
301.12959 0.342821344576751 -1.78524827650011 61.18064
301.14454 0.11989691400231 3.43072321876548 334.86214
301.14496 0.00278711941785882 -12.3385318240091 186.44919
301.17625 0.606641987954408 0.914679799624163 92.44938
301.20231 0.0578114247470199 -4.85634916771773 448.84185
301.20238 0.438802185907644 1.44048759408982 377.34189
301.21752 0.250756142631447 -2.23318740058192 820.16344
301.21754 0.558718660352454 1.05470236379862 810.97532
301.21757 0.156604240612884 2.91896065769433 795.04035
301.23855 0.656951023167935 0.781363092549073 887.89707
301.25399 0.175068550687627 -2.76523919898139 938.59166
301.26376 0.845931185173732 -0.359646727767393 750.03151
301.2653 0.82904653080346 0.396442309017659 759.84358
301.26572 0.232387056719731 -2.32706479442351 730.51528
301.62761 0.99696465964069 0.00631024238555685 626.10135
301.99164 0.600328274166596 0.934959493264034 36.20092
302.07581 0.53168811199324 1.13790452048173 43.95067
302.10373 0.263891592681943 -2.15104331606798 135.57928
302.14849 0.00187969387983546 -13.7634137602278 186.5424
302.15132 0.980112994576492 0.0503694501151197 70.01375
302.20567 0.0676791764372097 -4.52238473740076 449.27768
302.22093 0.156853440698375 2.91526701478578 795.11027
302.26696 0.763122158061861 -0.540470034275399 749.86418
302.98726 0.443779230226998 1.41983007937567 36.11755
303.11536 0.397877072684041 -1.58474147815356 134.74077
303.12013 0.195910543452272 2.57778457953095 39.55196
303.13521 0.842294194560295 -0.370349986349283 349.82246
303.1353811 0.947667228603945 -0.122987831940951 NA
303.13551 0.599584068807364 -0.937532605491302 120.92075
303.1356 0.687318498832939 -0.713633764658981 115.67102
303.1564 0.686365654882947 -0.71675566744275 53.44939
303.16088 0.432266767719543 -1.46304754482443 385.97304
303.19685 0.0160651589476408 -7.74031003397399 726.43812
303.23326 0.316320919653633 1.89224519890498 823.07402
303.23338 0.0241783138873765 6.63933628730086 836.89089
304.10093 0.449238476798783 -1.40265965915885 52.74258
304.10437 0.855856387937541 0.333810786212066 42.31714
304.11939 0.796884280589861 -0.464484775875956 150.94467
304.20023 0.151429963523514 -3.03234146152306 726.43812
304.23523 0.0289855716193645 6.23761219634169 836.69572
304.9147 0.686280761986579 -0.717409713791273 27.69403
305.01828 0.283456945267286 -2.04382922331971 47.17876
305.07052 0.116861352911133 3.48431298339864 74.21574
305.1013 0.590788604475103 -0.966530344570865 321.52704
305.13552 0.962866916602897 0.0906768940984967 41.51594
305.14303 0.102101084778536 -3.72067488226636 408.08429
305.15083 0.582279530444275 0.991070178733694 172.73353
305.15112 0.044719448906327 -5.3501225451426 355.0928
305.15118 0.714837931405461 -0.649215103563561 143.79099
305.15118 0.714837931405461 -0.649215103563561 281.39531
305.15118311 0.160329915283034 -2.87735320098799 NA
305.17616 0.801196908605001 -0.455030955011287 543.51212
305.23918 0.0302128902302084 6.14355512949377 836.85067
305.24896 0.056133741462493 4.9399163751461 852.55778
305.24896 0.056133741462493 4.9399163751461 865.7837
305.24896403 0.153644041041751 -2.98152908125324 NA
305.24901 0.149288524146055 3.08555965625994 883.27554
306.07375 0.246281819783144 2.25311875188987 74.08191
306.10463 0.126400953512758 -3.36226916222108 320.71096
306.13522 0.520572053343135 -1.18151265425135 151.20443
306.15453 0.76535236206576 -0.533523249043495 173.04435
306.15454 0.0680323158739833 -4.51114840566771 354.58007
306.15459 0.776933213942942 -0.507979269096328 143.72751
306.17951 0.683934549519383 -0.721997986427747 543.51212
306.19082 0.154626993172205 -2.94832459602507 407.8555
306.25205 0.151579572417633 3.01964772809994 883.27554
306.25207 0.160329915283034 2.87635841972216 865.60624
307.0752 0.317425634368425 1.88718352602525 75.3904
307.09563 0.276228853734383 -2.08757817310601 394.93042
307.11908 0.996544519017555 0.00737900919578095 455.64553
307.12383 0.419074868067497 1.50810903137891 40.78709
307.14854 0.263891592681943 -2.15090035646287 239.47974
307.16676 0.237138034997523 -2.30115143460541 172.47314
307.16676 0.237138034997523 -2.30115143460541 183.47261
307.16676446 0.16328149013088 -2.85206871942194 NA
307.16681 0.127122923752361 -3.35036525726567 273.37416
307.16689 0.108507012798393 -3.60906270786055 254.1096
307.19497 0.405848426308447 1.55450468208702 929.41772
307.19539 0.294900297424331 -1.99127011951847 936.92926
307.25496 0.153390244998468 2.98606635576867 865.9861
307.25507 0.158938783629198 2.89296510698002 884.56454
307.26461 0.278794348021764 2.07549749557422 913.21505
307.26462 0.111437097617063 3.56184189053738 904.42996
308.09931 0.76152191782893 0.54362470030419 46.05574
308.11986 0.707096178479309 0.67123988918499 357.28167
308.17021 0.147466665933172 -3.11218743970484 182.82658
308.17033 0.149822370830754 -3.07678403787707 239.32517
308.17034 0.184766889232098 -2.68649070225195 171.90486
308.17035 0.0812999210701185 -4.1761403565769 253.80199
308.26762 0.561200194886028 1.04845965878219 913.34864
308.2679 0.0991289797861187 3.78219112434039 904.42996
309.08338 0.971553168801717 0.0725696723174459 42.76754
309.10194 0.609755350647555 -0.90603971351691 385.31153
309.10778 0.361359711402753 1.71445546629989 84.45061
309.1743 0.871605770326697 0.293985286004329 774.16611
309.17441 0.488393977015809 1.28244048541852 756.27723
309.20499 0.538335527129584 -1.11635718951859 841.93746
309.20507 0.453357935091729 1.38396506650157 855.82593
309.20509 0.982250415345743 -0.042711746525095 817.30346
309.20746 0.440576049433793 -1.43053921036482 640.45116
309.27051 0.313712959870439 1.91065531047563 913.62075
309.28032 0.924411098297009 0.171225566466383 947.80975
310.09391 0.742364085319879 -0.58305921064308 44.4535
310.28339 0.90889580412565 0.21011249886273 947.80975
310.92788 0.978273301915913 -0.054235623724832 38.79696
311.09891 0.970972148146264 0.0744455795284435 41.77894
311.11633 0.278228138977265 -2.0812256551815 53.41922
311.14047 0.880194098714196 -0.272273603879443 112.45996
311.16216 0.681742196586292 0.725984976989896 519.0394
311.16862 0.582289147378281 0.990539738750935 946.04755
311.16891 0.389796776957738 1.61251158172529 719.4415
311.16902 0.836478512243972 -0.381702743248723 748.99862
311.1691 0.232387056719731 -2.32638121320905 759.7278
311.16913 0.435523785249053 -1.45162136887199 780.31136
311.16921 0.776403750109242 -0.509099384154661 741.18697
311.17633 0.315992674857333 1.8956889913027 730.37677
311.17651 0.857343310197118 -0.329847983453377 830.89511
311.18693 0.0737116778323528 -4.33204274835496 476.85824
311.22309 0.839617567278837 0.37485799400738 662.02456
311.22312 0.801829242222507 -0.452010692626117 552.71448
311.22312 0.801829242222507 -0.452010692626117 627.95979
311.22312616 0.733308497620857 -0.603488536225472 NA
311.22315 0.525964012200076 1.15520176080047 641.92009
311.22319 0.477971075351681 -1.31313000148539 560.44121
311.22321 0.365351827228672 -1.70155942141045 605.15884
311.22323 0.457034523357595 -1.37356345382404 575.0992
311.22324 0.231054003882626 -2.33678843247802 594.73423
311.22334 0.0784628526799623 -4.2208103061509 482.48166
311.28658 0.917468457576122 0.189982069117226 947.80975
311.29596 0.91173741879786 0.203661740048589 960.825
311.29604 0.770856894477216 -0.521555471224571 999.73569
312.17256 0.971418051338437 0.0733823347084297 740.04798
312.17264 0.29663817321956 -1.98052133508947 749.26304
312.22649 0.45002150273442 -1.40010233537337 661.55527
312.2265 0.819161286328135 -0.416296204366452 552.65957
312.22665 0.294271665806246 -1.99417093522378 593.88237
312.25488 0.525205531414552 1.16429740729686 805.04925
312.29923 0.930999939715982 0.156327603917542 960.94373
312.29928 0.771731932806895 -0.519304341144578 999.73569
313.05042 0.265866448233561 2.13557425765126 63.45246
313.09371 0.490626009990254 -1.26991973493489 53.21675
313.10874 0.0763513310813678 -4.26191413700539 304.28384
313.11967 0.26434673152526 2.14863302879036 428.97766
313.14343 0.645158560832633 -0.812188245506417 492.89534
313.166 0.917468457576122 0.189992673168331 395.92183
313.17476 0.917468457576122 0.189450968339456 732.09436
313.20258 0.18815079772782 -2.66462570583437 439.56094
313.21004 0.371076794008205 -1.67782492462791 630.97092
313.21775 0.453357935091729 -1.38582795879369 762.46333
313.23847 0.922329982906844 0.177018077675431 890.49334
313.23854 0.721499708859386 0.631294770698489 553.37979
313.23858 0.697015978235531 0.6927670950553 676.55767
313.23871 0.662586878916171 0.769979939381954 598.04194
313.23886 0.0240852501561682 -6.72676223570195 724.60214
313.23886 0.0240852501561682 -6.72676223570195 700.73088
313.23886495 0.229408250522615 -2.35374748524679 NA
313.23888 0.976569400702263 -0.0579546865546376 586.0242
313.27521 0.993287755999231 -0.0150634184482279 789.01039
314.05029 0.158938783629198 2.89500523334595 54.97977
314.09723 0.302263678354371 1.95416286634666 159.58376
314.1118 0.0443192767232448 -5.36720229026617 304.32222
314.11541 0.61785500633578 -0.887871487821057 107.94498
314.1252 0.928763445059232 -0.162207962496061 44.68904
314.14341 0.319570819071891 1.87978718036076 423.71904
314.14882 0.314651899573964 -1.90269549166949 54.2074
314.20882 0.049371826030462 -5.13188074748614 95.8577
314.20923 0.614339734026696 -0.89665952119066 82.84556
314.24213 0.686738364313818 0.715087169716166 553.51592
314.24214 0.997007069981038 0.0057267174471646 586.0242
314.24214 0.997007069981038 0.0057267174471646 597.98903
314.24214915 0.896016364577709 -0.237221149950891 NA
314.24215 0.0651258832159587 -4.61489496394492 700.63292
314.27868 0.833451090577673 0.386573425695991 789.22821
315.0326 0.590788604475103 -0.966534476999738 108.90277
315.10779 0.755512603018456 -0.557244029683368 397.03763
315.10944 0.192689807914289 -2.61113522713362 44.54826
315.1213 0.566317538628721 -1.03349722206569 307.80317
315.12419 0.708323169761656 -0.66497271602086 142.38885
315.1244 0.163558043678111 -2.84992231223886 195.31674
315.12444 0.155672428050072 -2.93837459289782 178.75938
315.13004 0.0884891500754091 -4.02928943334251 315.62522
315.13532 0.568963788682415 1.02593202478927 346.57287
315.13561 0.997007069981038 -0.00521272007641274 428.97836
315.16769 0.980315011761785 -0.0498219602437999 53.05293
315.18152 0.983017573574295 -0.0391523618101014 420.98016
315.19733 0.522983462056325 -1.1717633946327 672.87908
315.20977 0.806483082937627 -0.440181002499273 847.45516
315.245 0.72608914908495 -0.619789766205121 585.95579
315.25415 0.672107069266544 0.74452682920343 623.9442
315.25422 0.963051053010175 -0.0897132880035303 532.17305
315.25424 0.153954437105823 -2.96838409229126 601.12642
315.25436 0.149288524146055 -3.08326747567696 563.08436
315.25455 0.21009344050759 -2.47257047629418 639.63322
316.12742 0.212444656457917 -2.45543811372341 195.31674
316.15176 0.812542310074487 0.427967998780159 53.17332
316.15314 0.940909606310879 0.137449178397415 104.55894
316.16693 0.527378704791529 1.1512532688301 129.74531
316.18822 0.0625725490739229 -4.70265915722668 62.70574
316.25731 0.868740373789345 0.299893924839411 623.9442
316.25748 0.230110209411855 -2.34583199920139 639.63322
316.25761 0.117217805284257 -3.46477478290947 563.07168
316.25768 0.74163553337627 -0.58513935257745 532.17305
316.96802 0.336214916558978 1.80854446527846 36.33445
317.04808 0.175068550687627 2.76686783128889 46.64284
317.09611 0.00866135673519757 9.34923164900523 61.28613
317.11465 0.151579572417633 3.01359780022805 167.37437
317.13035 0.486049457649666 -1.28821892877255 195.48035
317.13994 0.509642488557965 -1.22176564054233 77.03896
317.14695 0.127442622109081 3.34377479277179 38.93076
317.15082 0.368772663208122 1.69065154519052 476.33377
317.15085 0.848529495992193 -0.353949538526069 366.64268
317.15102 0.962347818636406 0.091588279373855 335.40663
317.15106 0.987411992678948 -0.0283764099326345 312.27328
317.15132 0.313875594935595 -1.90984899127351 380.93357
317.17007 0.371076794008205 1.677534927414 130.12256
317.17606 0.323768762884408 -1.86616233333261 538.0932
317.19734 0.622982077860968 -0.875464422963818 352.10357
317.21247 0.394886163949688 -1.59662843883805 611.8538
317.22527 0.982760156177001 0.0397415709799114 896.29429
317.26022 0.360593177892954 -1.71828338739248 639.46773
318.13079 0.86266431411474 0.312703031305976 40.17526
318.14962 0.398849971965527 -1.58133717558436 66.03573
318.1543 0.441669690942708 1.42832035156887 312.37696
318.15442 0.762169033860311 -0.541886471272669 335.25775
318.16744 0.88352595010246 -0.264166819613006 52.97881
318.17941 0.314499167067559 -1.90489757616928 538.0932
318.21548 0.607300095409751 -0.910836744668721 611.8538
318.22866 0.536584811310777 -1.12094048896958 897.31796
319.09551 0.0279765046827533 -6.31997576319221 414.33439
319.11543 0.614339734026696 0.89706868681032 40.71124
319.13013 0.276786662846323 2.08546811655433 207.50746
319.13145 0.924411098297009 0.171312735189046 87.0348
319.15748 0.896076676549516 -0.236904677399476 355.71187
319.16649 0.446375287165039 -1.40961714654442 523.87838
319.16668 0.175282597058527 -2.76322274317724 407.58824
319.16669 0.0723797984969305 -4.38035730268767 344.47429
319.16686 0.10014947570741 -3.74408954569475 181.08622
319.19192 0.593248012492498 0.956065997937285 576.72765
319.21297 0.375500155016742 1.66015715583912 668.54634
319.2223 0.763449813955114 -0.537954868222981 897.19122
319.22807 0.325494765797018 -1.85939345334486 701.97187
319.24129 0.9205074089556 -0.182389995667536 945.92196
320.13704 0.739632305084317 0.591600909641493 78.89135
320.16999 0.209345871796661 -2.47970949413999 344.20076
321.11094 0.378388423106751 -1.6489627758496 349.87311
321.13052 0.109557284455479 3.59020402934609 40.70438
321.13235 0.386570298648742 1.62401845403332 497.79719
321.13475 0.438802185907644 -1.43781351377169 471.95797
321.14602 0.657754812888155 -0.780080699135809 425.88141
321.14612 0.859158839209229 -0.32643710784874 115.40385
321.14619 0.151579572417633 -3.01725305090784 144.12409
321.14999 0.91989816106746 0.183506102301281 527.79011
321.17249 0.0895244958541612 -4.00632609755597 344.20076
321.18228 0.049371826030462 -5.13779429410952 407.8555
321.18234 0.129216583400286 -3.29939699720578 318.09993
321.205 0.70445762566338 0.67572216258751 830.87049
321.20741 0.282304692184446 -2.04812760896023 496.10419
321.20751 0.281529049449898 -2.05395697397074 590.56704
321.21061 0.278794348021764 2.06865202483903 958.66857
321.21096 0.930907398595649 0.156937188218726 965.5313
321.24382 0.379331336644183 -1.64513617058308 740.89461
321.24382 0.379331336644183 -1.64513617058308 684.93004
321.24382678 0.461855801352513 -1.35955109712128 NA
322.14108 0.332145060035808 -1.82621756276937 54.25019
322.14952 0.565681777867417 1.03561853507977 115.12975
322.17317 0.592278809502795 -0.962174908328028 496.89257
322.18587 0.0492657749824781 -5.18480533153646 317.96856
322.20837 0.699956344377563 0.686362858312441 830.87049
322.24701 0.639643743589108 -0.833307527879122 741.0286
322.24714 0.401548811663056 -1.5731079798619 684.77307
322.94178 0.428639341063903 1.47921872802829 34.86419
323.07722 0.843647926487101 -0.367597419872658 134.31462
323.07806 0.564087158393574 -1.03960492887491 54.79159
